2024-03-27 17:04:00+00:00,172.18,172.111,172.25,23.913,38.9034,50.0721,23.7396
2024-03-27 17:05:00+00:00,172.176,172.105,172.248,21.7391,27.489,50.0546,26.9984
2024-03-27 17:06:00+00:00,172.169,172.082,172.256,9.61538,18.4225,50.0728,30.6268
2024-03-27 17:07:00+00:00,172.154,172.027,172.281,5,12.1182,50.7988,34.3075
2024-03-27 17:08:00+00:00,172.14,171.996,172.284,12.963,9.19278,50.7448,37.8871
2024-03-27 17:09:00+00:00,172.133,171.988,172.278,37.037,18.3333,50.3348,39.966
2024-03-27 17:10:00+00:00,172.126,171.97,172.281,14.8148,21.6049,50.4192,41.6604
2024-03-27 17:11:00+00:00,172.119,171.978,172.26,62.963,38.2716,49.9264,40.083
2024-03-27 17:12:00+00:00,172.11,171.991,172.228,53.7037,43.8272,49.8164,39.0816
2024-03-27 17:13:00+00:00,172.113,171.983,172.244,85.1481,67.2716,49.2108,37.4853
2024-03-27 17:14:00+00:00,172.117,171.98,172.253,70.3704,69.7407,49.4299,35.2363
2024-03-27 17:15:00+00:00,172.123,171.976,172.27,82.3529,79.2905,49.5968,33.0058
2024-03-27 17:16:00+00:00,172.132,171.982,172.282,73.92,75.5478,49.4706,30.7437
2024-03-27 17:17:00+00:00,172.155,172.013,172.298,100,85.4243,49.7089,28.1581
2024-03-27 17:18:00+00:00,172.176,172.051,172.3,94.4,89.44,49.6691,26.2263
2024-03-27 17:19:00+00:00,172.19,172.071,172.31,98,97.4667,49.9454,24.4375
2024-03-27 17:20:00+00:00,172.213,172.138,172.289,100,97.4667,49.711,23.6545
2024-03-27 17:21:00+00:00,172.224,172.145,172.303,92.8251,96.9417,49.7506,24.5259
2024-03-27 17:22:00+00:00,172.239,172.168,172.311,93.5786,95.4679,49.5843,25.805
2024-03-27 17:23:00+00:00,172.239,172.168,172.311,68.9893,85.131,50.0722,26.9452
2024-03-27 17:24:00+00:00,172.247,172.183,172.311,80.3859,80.9846,49.8952,28.0854
2024-03-27 17:25:00+00:00,172.255,172.191,172.319,87.5,78.9584,49.8371,30.7696
2024-03-27 17:26:00+00:00,172.275,172.192,172.357,96.0784,87.9881,49.6,33.9785
2024-03-27 17:27:00+00:00,172.279,172.197,172.36,58.159,80.5791,49.9601,36.0656
2024-03-27 17:28:00+00:00,172.279,172.198,172.36,37.2385,63.8253,50.2199,35.664
2024-03-27 17:29:00+00:00,172.28,172.202,172.359,45.6067,47.0014,49.8904,36.5438
2024-03-27 17:30:00+00:00,172.276,172.191,172.361,21.4286,34.7579,50.1461,37.8409
2024-03-27 17:31:00+00:00,172.273,172.185,172.36,25.641,30.8921,50.1643,37.3777
2024-03-27 17:32:00+00:00,172.266,172.178,172.354,20.5128,22.5275,50.5263,36.4387
2024-03-27 17:33:00+00:00,172.262,172.165,172.359,20,22.0513,50.3618,35.6065
2024-03-27 17:34:00+00:00,172.263,172.166,172.36,54,31.5043,49.8731,32.7766
2024-03-27 17:35:00+00:00,172.261,172.165,172.357,52.36,42.12,49.9605,28.017
2024-03-27 17:36:00+00:00,172.255,172.186,172.324,72,59.4533,49.6555,22.6936
2024-03-27 17:37:00+00:00,172.256,172.185,172.328,64,62.7867,49.8005,20.0102
2024-03-27 17:38:00+00:00,172.264,172.184,172.344,72,69.3333,49.6915,17.4721
2024-03-27 17:39:00+00:00,172.269,172.185,172.352,66,67.3333,49.5835,14.658
2024-03-27 17:40:00+00:00,172.277,172.196,172.357,69.1667,69.0556,49.8884,12.9386
2024-03-27 17:41:00+00:00,172.288,172.197,172.38,100,78.3889,49.6781,11.55
2024-03-27 17:42:00+00:00,172.298,172.21,172.386,84.7826,84.6498,49.9459,10.4368
2024-03-27 17:43:00+00:00,172.309,172.259,172.359,69.5652,84.7826,50,9.47422
